settlement,teaor,bin,input_count,generated_count,diff,ratio,input_share_within_settlement_teaor,generated_share_within_settlement_teaor,share_diff
Kecskemét,10,250-1000,5,6,1,1.2,0.09615384615384616,0.09375,-0.002403846153846159
Kecskemét,11,1-4,10,12,2,1.2,1.0,1.0,0.0
Kecskemét,13,1-4,11,14,3,1.2727272727272727,1.0,1.0,0.0
Kecskemét,14,1-4,18,22,4,1.2222222222222223,1.0,1.0,0.0
Kecskemét,15,1-4,7,9,2,1.2857142857142858,1.0,1.0,0.0
Kecskemét,16,1-4,23,29,6,1.2608695652173914,1.0,1.0,0.0
Kecskemét,17,1-4,7,9,2,1.2857142857142858,1.0,1.0,0.0
Kecskemét,18,1-4,29,36,7,1.2413793103448276,1.0,1.0,0.0
Kecskemét,2,1-4,22,27,5,1.2272727272727273,1.0,1.0,0.0
Kecskemét,20,1-4,7,9,2,1.2857142857142858,1.0,1.0,0.0
Kecskemét,22,5-9,6,8,2,1.3333333333333333,1.0,1.0,0.0
Kecskemét,25,1-4,10,12,2,1.2,0.2857142857142857,0.2727272727272727,-0.012987012987012991
Kecskemét,25,5-9,7,9,2,1.2857142857142858,0.2,0.20454545454545456,0.004545454545454547
Kecskemét,25,50-249,12,15,3,1.25,0.34285714285714286,0.3409090909090909,-0.0019480519480519765
Kecskemét,25,250-1000,6,8,2,1.3333333333333333,0.17142857142857143,0.18181818181818182,0.010389610389610393
Kecskemét,28,5-9,8,10,2,1.25,0.5714285714285714,0.5555555555555556,-0.015873015873015817
Kecskemét,28,10-19,6,8,2,1.3333333333333333,0.42857142857142855,0.4444444444444444,0.015873015873015872
Kecskemét,31,5-9,5,6,1,1.2,1.0,1.0,0.0
Kecskemét,32,50-249,5,6,1,1.2,1.0,1.0,0.0
Kecskemét,33,50-249,8,10,2,1.25,0.5333333333333333,0.5263157894736842,-0.007017543859649145
Kecskemét,33,250-1000,7,9,2,1.2857142857142858,0.4666666666666667,0.47368421052631576,0.007017543859649089
Kecskemét,35,1-4,8,10,2,1.25,1.0,1.0,0.0
Kecskemét,41,1-4,159,198,39,1.2452830188679245,0.7718446601941747,0.7734375,0.0015928398058252524
Kecskemét,41,5-9,25,31,6,1.24,0.12135922330097088,0.12109375,-0.0002654733009708754
Kecskemét,41,10-19,13,16,3,1.2307692307692308,0.06310679611650485,0.0625,-0.0006067961165048541
Kecskemét,41,20-49,9,11,2,1.2222222222222223,0.043689320388349516,0.04296875,-0.000720570388349516
Kecskemét,42,1-4,26,32,6,1.2307692307692308,0.5777777777777777,0.5714285714285714,-0.006349206349206327
Kecskemét,42,5-9,7,9,2,1.2857142857142858,0.15555555555555556,0.16071428571428573,0.005158730158730168
Kecskemét,42,10-19,5,6,1,1.2,0.1111111111111111,0.10714285714285714,-0.003968253968253968
Kecskemét,42,20-49,7,9,2,1.2857142857142858,0.15555555555555556,0.16071428571428573,0.005158730158730168
Kecskemét,43,1-4,1043,1297,254,1.24352828379674,0.9157155399473222,0.9159604519774012,0.00024491203007892537
Kecskemét,43,5-9,59,73,14,1.2372881355932204,0.05179982440737489,0.05155367231638418,-0.00024615209099071444
Kecskemét,43,10-19,26,32,6,1.2307692307692308,0.0228270412642669,0.022598870056497175,-0.00022817120776972427
Kecskemét,43,20-49,11,14,3,1.2727272727272727,0.009657594381035996,0.009887005649717515,0.00022941126868151855
Kecskemét,45,1-4,307,382,75,1.244299674267101,0.7851662404092071,0.7860082304526749,0.0008419900434677441
Kecskemét,45,5-9,54,67,13,1.2407407407407407,0.13810741687979539,0.13786008230452676,-0.00024733457526862623
Kecskemét,45,10-19,16,20,4,1.25,0.04092071611253197,0.0411522633744856,0.00023154726195362407
Kecskemét,45,20-49,9,11,2,1.2222222222222223,0.023017902813299233,0.02263374485596708,-0.0003841579573321541
Kecskemét,45,50-249,5,6,1,1.2,0.01278772378516624,0.012345679012345678,-0.00044204477282056183
Kecskemét,46,1-4,272,338,66,1.2426470588235294,0.7046632124352331,0.7041666666666667,-0.0004965457685663921
Kecskemét,46,5-9,53,66,13,1.2452830188679245,0.13730569948186527,0.1375,0.00019430051813473792
Kecskemét,46,10-19,36,45,9,1.25,0.09326424870466321,0.09375,0.0004857512953367893
Kecskemét,46,20-49,18,22,4,1.2222222222222223,0.046632124352331605,0.04583333333333333,-0.0007987910189982753
Kecskemét,46,50-249,7,9,2,1.2857142857142858,0.018134715025906734,0.01875,0.000615284974093265
Kecskemét,47,1-4,867,1078,211,1.243367935409458,0.8661338661338661,0.8665594855305466,0.00042561939668050996
Kecskemét,47,5-9,92,114,22,1.2391304347826086,0.0919080919080919,0.09163987138263666,-0.0002682205254552483
Kecskemét,47,10-19,32,40,8,1.25,0.03196803196803197,0.03215434083601286,0.00018630886798089163
Kecskemét,47,20-49,10,12,2,1.2,0.00999000999000999,0.00964630225080386,-0.0003437077392061307
Kecskemét,49,1-4,251,312,61,1.2430278884462151,0.786833855799373,0.7858942065491183,-0.0009396492502546927
Kecskemét,49,5-9,34,42,8,1.2352941176470589,0.10658307210031348,0.10579345088161209,-0.0007896212187013946
Kecskemét,49,10-19,16,20,4,1.25,0.050156739811912224,0.05037783375314862,0.00022109394123639298
Kecskemét,49,20-49,12,15,3,1.25,0.03761755485893417,0.037783375314861464,0.000165820455927293
Kecskemét,49,50-249,6,8,2,1.3333333333333333,0.018808777429467086,0.020151133501259445,0.0013423560717923597
Kecskemét,52,1-4,36,45,9,1.25,1.0,1.0,0.0
Kecskemét,53,1-4,113,141,28,1.247787610619469,1.0,1.0,0.0
Kecskemét,55,1-4,30,37,7,1.2333333333333334,0.8571428571428571,0.8604651162790697,0.0033222591362126463
Kecskemét,55,5-9,5,6,1,1.2,0.14285714285714285,0.13953488372093023,-0.0033222591362126186
Kecskemét,56,1-4,221,275,54,1.244343891402715,0.7727272727272727,0.7724719101123596,-0.00025536261491310164
Kecskemét,56,5-9,32,40,8,1.25,0.11188811188811189,0.11235955056179775,0.0004714386736858617
Kecskemét,56,10-19,20,25,5,1.25,0.06993006993006994,0.0702247191011236,0.0002946491710536653
Kecskemét,56,20-49,13,16,3,1.2307692307692308,0.045454545454545456,0.0449438202247191,-0.0005107252298263559
Kecskemét,58,1-4,31,39,8,1.2580645161290323,1.0,1.0,0.0
Kecskemét,59,1-4,64,80,16,1.25,1.0,1.0,0.0
Kecskemét,60,1-4,9,11,2,1.2222222222222223,1.0,1.0,0.0
Kecskemét,62,1-4,332,413,81,1.2439759036144578,0.9378531073446328,0.9365079365079365,-0.0013451708366962745
Kecskemét,62,5-9,16,20,4,1.25,0.04519774011299435,0.045351473922902494,0.00015373380990814367
Kecskemét,62,10-19,6,8,2,1.3333333333333333,0.01694915254237288,0.018140589569160998,0.001191437026788117
Kecskemét,63,1-4,86,107,21,1.244186046511628,1.0,1.0,0.0
Kecskemét,66,1-4,300,373,73,1.2433333333333334,0.9803921568627451,0.979002624671916,-0.0013895321908290459
Kecskemét,66,5-9,6,8,2,1.3333333333333333,0.0196078431372549,0.02099737532808399,0.0013895321908290875
Kecskemét,68,1-4,438,545,107,1.2442922374429224,0.9521739130434783,0.9527972027972028,0.0006232897537244986
Kecskemét,68,5-9,17,21,4,1.2352941176470589,0.03695652173913044,0.03671328671328671,-0.00024323502584372436
Kecskemét,68,10-19,5,6,1,1.2,0.010869565217391304,0.01048951048951049,-0.0003800547278808141
Kecskemét,69,1-4,617,767,150,1.2431118314424636,0.9716535433070866,0.9721166032953105,0.000463059988223824
Kecskemét,69,5-9,18,22,4,1.2222222222222223,0.028346456692913385,0.02788339670468948,-0.0004630599882239038
Kecskemét,70,1-4,394,490,96,1.2436548223350254,0.9728395061728395,0.9722222222222222,-0.0006172839506173311
Kecskemét,70,5-9,11,14,3,1.2727272727272727,0.027160493827160494,0.027777777777777776,0.0006172839506172825
Kecskemét,72,1-4,40,50,10,1.25,1.0,1.0,0.0
Kecskemét,73,1-4,121,150,29,1.2396694214876034,0.952755905511811,0.9493670886075949,-0.0033888169042161076
Kecskemét,73,5-9,6,8,2,1.3333333333333333,0.047244094488188976,0.05063291139240506,0.0033888169042160868
Kecskemét,74,1-4,488,607,119,1.2438524590163935,0.9878542510121457,0.9869918699186991,-0.000862381093446607
Kecskemét,74,5-9,6,8,2,1.3333333333333333,0.012145748987854251,0.013008130081300813,0.0008623810934465619
Kecskemét,75,1-4,15,19,4,1.2666666666666666,1.0,1.0,0.0
Kecskemét,77,1-4,49,61,12,1.2448979591836735,1.0,1.0,0.0
Kecskemét,79,1-4,18,22,4,1.2222222222222223,1.0,1.0,0.0
Kecskemét,80,1-4,33,41,8,1.2424242424242424,1.0,1.0,0.0
Kecskemét,81,1-4,261,325,64,1.2452107279693487,0.9288256227758007,0.9259259259259259,-0.002899696849874789
Kecskemét,81,5-9,8,10,2,1.25,0.028469750889679714,0.02849002849002849,2.0277600348776736e-05
Kecskemét,81,10-19,6,8,2,1.3333333333333333,0.021352313167259787,0.022792022792022793,0.001439709624763006
Kecskemét,81,20-49,6,8,2,1.3333333333333333,0.021352313167259787,0.022792022792022793,0.001439709624763006
Kecskemét,82,1-4,298,371,73,1.24496644295302,0.9738562091503268,0.973753280839895,-0.00010292831043179351
Kecskemét,82,5-9,8,10,2,1.25,0.026143790849673203,0.026246719160104987,0.0001029283104317831
Kecskemét,85,1-4,580,721,141,1.243103448275862,0.9523809523809523,0.952443857331572,6.290495061966883e-05
Kecskemét,85,5-9,9,11,2,1.2222222222222223,0.014778325123152709,0.01453104359313078,-0.00024728153002192936
Kecskemét,85,10-19,12,15,3,1.25,0.019704433497536946,0.019815059445178335,0.00011062594764138858
Kecskemét,85,50-249,8,10,2,1.25,0.013136288998357963,0.013210039630118891,7.375063176092746e-05
Kecskemét,86,1-4,605,752,147,1.2429752066115702,0.9482758620689655,0.9482976040353089,2.1741966343413743e-05
Kecskemét,86,5-9,26,32,6,1.2307692307692308,0.04075235109717868,0.0403530895334174,-0.0003992615637612787
Kecskemét,86,10-19,7,9,2,1.2857142857142858,0.0109717868338558,0.011349306431273645,0.00037751959741784587
Kecskemét,88,1-4,19,24,5,1.263157894736842,1.0,1.0,0.0
Kecskemét,90,1-4,218,271,53,1.2431192660550459,1.0,1.0,0.0
Kecskemét,92,1-4,7,9,2,1.2857142857142858,1.0,1.0,0.0
Kecskemét,93,1-4,109,136,27,1.2477064220183487,0.9008264462809917,0.9006622516556292,-0.00016419462536254592
Kecskemét,93,5-9,7,9,2,1.2857142857142858,0.05785123966942149,0.059602649006622516,0.0017514093372010264
Kecskemét,93,10-19,5,6,1,1.2,0.04132231404958678,0.039735099337748346,-0.001587214711838432
Kecskemét,94,1-4,31,39,8,1.2580645161290323,0.8611111111111112,0.8666666666666667,0.005555555555555536
Kecskemét,94,5-9,5,6,1,1.2,0.1388888888888889,0.13333333333333333,-0.005555555555555564
Kecskemét,95,1-4,121,150,29,1.2396694214876034,1.0,1.0,0.0
Kecskemét,96,1-4,939,1167,228,1.2428115015974441,0.9853095487932844,0.9856418918918919,0.00033234309860752376
Kecskemét,96,5-9,9,11,2,1.2222222222222223,0.00944386149003148,0.009290540540540541,-0.0001533209494909392
Kecskemét,96,10-19,5,6,1,1.2,0.005246589716684155,0.005067567567567568,-0.00017902214911658717
Nyíregyháza,1,1-4,961,1195,234,1.2434963579604579,0.9629258517034068,0.9629331184528606,7.266749453727073e-06
Nyíregyháza,1,5-9,27,34,7,1.2592592592592593,0.027054108216432865,0.0273972602739726,0.0003431520575397362
Nyíregyháza,1,10-19,5,6,1,1.2,0.00501002004008016,0.004834810636583401,-0.0001752094034967594
Nyíregyháza,1,20-49,5,6,1,1.2,0.00501002004008016,0.004834810636583401,-0.0001752094034967594
Nyíregyháza,10,1-4,22,27,5,1.2272727272727273,0.55,0.5510204081632653,0.0010204081632652073
Nyíregyháza,10,5-9,6,7,1,1.1666666666666667,0.15,0.14285714285714285,-0.007142857142857145
Nyíregyháza,10,10-19,7,9,2,1.2857142857142858,0.175,0.1836734693877551,0.008673469387755123
Nyíregyháza,10,20-49,5,6,1,1.2,0.125,0.12244897959183673,-0.002551020408163268
Nyíregyháza,11,1-4,12,15,3,1.25,1.0,1.0,0.0
Nyíregyháza,13,1-4,19,24,5,1.263157894736842,1.0,1.0,0.0
Nyíregyháza,14,1-4,42,52,10,1.2380952380952381,0.8936170212765957,0.896551724137931,0.0029347028613353476
Nyíregyháza,14,10-19,5,6,1,1.2,0.10638297872340426,0.10344827586206896,-0.002934702861335292
Nyíregyháza,15,1-4,7,9,2,1.2857142857142858,1.0,1.0,0.0
Nyíregyháza,16,1-4,16,20,4,1.25,1.0,1.0,0.0
Nyíregyháza,17,1-4,6,7,1,1.1666666666666667,1.0,1.0,0.0
Nyíregyháza,18,1-4,30,37,7,1.2333333333333334,1.0,1.0,0.0
Nyíregyháza,2,1-4,23,29,6,1.2608695652173914,1.0,1.0,0.0
Nyíregyháza,25,1-4,11,14,3,1.2727272727272727,1.0,1.0,0.0
Nyíregyháza,35,1-4,11,14,3,1.2727272727272727,1.0,1.0,0.0
Nyíregyháza,38,1-4,7,9,2,1.2857142857142858,1.0,1.0,0.0
Nyíregyháza,41,1-4,193,240,47,1.2435233160621761,0.6819787985865724,0.6837606837606838,0.001781885174111375
Nyíregyháza,41,5-9,47,58,11,1.2340425531914894,0.16607773851590105,0.16524216524216523,-0.0008355732737358179
Nyíregyháza,41,10-19,29,36,7,1.2413793103448276,0.10247349823321555,0.10256410256410256,9.060433088700637e-05
Nyíregyháza,41,20-49,9,11,2,1.2222222222222223,0.03180212014134275,0.03133903133903134,-0.00046308880231141214
Nyíregyháza,41,50-249,5,6,1,1.2,0.0176678445229682,0.017094017094017096,-0.0005738274289511028
Nyíregyháza,42,1-4,49,61,12,1.2448979591836735,0.5975609756097561,0.5980392156862745,0.0004782400765184214
Nyíregyháza,42,5-9,13,16,3,1.2307692307692308,0.15853658536585366,0.1568627450980392,-0.001673840267814447
Nyíregyháza,42,10-19,9,11,2,1.2222222222222223,0.10975609756097561,0.10784313725490197,-0.0019129603060736439
Nyíregyháza,42,20-49,11,14,3,1.2727272727272727,0.13414634146341464,0.13725490196078433,0.0031085604973696834
Nyíregyháza,43,1-4,934,1161,227,1.2430406852248395,0.912109375,0.9127358490566038,0.0006264740566037652
Nyíregyháza,43,5-9,66,82,16,1.2424242424242424,0.064453125,0.06446540880503145,1.2283805031446104e-05
Nyíregyháza,43,10-19,18,22,4,1.2222222222222223,0.017578125,0.01729559748427673,-0.0002825275157232708
Nyíregyháza,43,20-49,6,7,1,1.1666666666666667,0.005859375,0.00550314465408805,-0.00035623034591195004
Nyíregyháza,45,1-4,449,558,109,1.242761692650334,0.8891089108910891,0.8899521531100478,0.0008432422189587063
Nyíregyháza,45,5-9,38,47,9,1.236842105263158,0.07524752475247524,0.07496012759170653,-0.0002873971607687126
Nyíregyháza,45,10-19,12,15,3,1.25,0.023762376237623763,0.023923444976076555,0.0001610687384527923
Nyíregyháza,45,20-49,6,7,1,1.1666666666666667,0.011881188118811881,0.011164274322169059,-0.0007169137966428225
Nyíregyháza,46,1-4,267,332,65,1.243445692883895,0.7628571428571429,0.7614678899082569,-0.0013892529488860328
Nyíregyháza,46,5-9,35,44,9,1.2571428571428571,0.1,0.10091743119266056,0.0009174311926605505
Nyíregyháza,46,10-19,32,40,8,1.25,0.09142857142857143,0.09174311926605505,0.00031454783748362247
Nyíregyháza,46,20-49,11,14,3,1.2727272727272727,0.03142857142857143,0.03211009174311927,0.0006815203145478371
Nyíregyháza,46,50-249,5,6,1,1.2,0.014285714285714285,0.013761467889908258,-0.0005242463958060276
Nyíregyháza,47,1-4,1283,1595,312,1.2431800467653935,0.8878892733564013,0.8880846325167038,0.00019535916030244405
Nyíregyháza,47,5-9,104,129,25,1.2403846153846154,0.07197231833910035,0.07182628062360802,-0.00014603771549233369
Nyíregyháza,47,10-19,36,45,9,1.25,0.02491349480968858,0.02505567928730512,0.00014218447761654013
Nyíregyháza,47,20-49,22,27,5,1.2272727272727273,0.01522491349480969,0.015033407572383074,-0.0001915059224266158
Nyíregyháza,49,1-4,259,322,63,1.2432432432432432,0.8809523809523809,0.8821917808219178,0.0012393998695369168
Nyíregyháza,49,5-9,18,22,4,1.2222222222222223,0.061224489795918366,0.06027397260273973,-0.0009505171931786377
Nyíregyháza,49,10-19,5,6,1,1.2,0.017006802721088437,0.01643835616438356,-0.0005684465567048769
Nyíregyháza,49,20-49,12,15,3,1.25,0.04081632653061224,0.0410958904109589,0.0002795638803466602
Nyíregyháza,52,1-4,53,66,13,1.2452830188679245,0.8833333333333333,0.88,-0.0033333333333332993
Nyíregyháza,52,5-9,7,9,2,1.2857142857142858,0.11666666666666667,0.12,0.003333333333333327
Nyíregyháza,55,1-4,37,46,9,1.2432432432432432,1.0,1.0,0.0
Nyíregyháza,56,1-4,252,313,61,1.242063492063492,0.7850467289719626,0.7825,-0.0025467289719626196
Nyíregyháza,56,5-9,35,44,9,1.2571428571428571,0.10903426791277258,0.11,0.0009657320872274167
Nyíregyháza,56,10-19,19,24,5,1.263157894736842,0.059190031152647975,0.06,0.0008099688473520231
Nyíregyháza,56,20-49,15,19,4,1.2666666666666666,0.04672897196261682,0.0475,0.0007710280373831799
Nyíregyháza,58,1-4,32,40,8,1.25,1.0,1.0,0.0
Nyíregyháza,59,1-4,59,73,14,1.2372881355932204,1.0,1.0,0.0
Nyíregyháza,60,1-4,9,11,2,1.2222222222222223,1.0,1.0,0.0
Nyíregyháza,62,1-4,276,343,67,1.2427536231884058,0.9752650176678446,0.9744318181818182,-0.000833199486026337
Nyíregyháza,62,5-9,7,9,2,1.2857142857142858,0.024734982332155476,0.02556818181818182,0.0008331994860263439
Nyíregyháza,63,1-4,109,136,27,1.2477064220183487,1.0,1.0,0.0
Nyíregyháza,64,1-4,5,6,1,1.2,1.0,1.0,0.0
Nyíregyháza,66,1-4,404,502,98,1.2425742574257426,1.0,1.0,0.0
Nyíregyháza,68,1-4,433,538,105,1.2424942263279446,0.9622222222222222,0.962432915921288,0.00021069369906578927
Nyíregyháza,68,5-9,12,15,3,1.25,0.02666666666666667,0.026833631484794274,0.00016696481812760594
Nyíregyháza,68,10-19,5,6,1,1.2,0.011111111111111112,0.01073345259391771,-0.00037765851719340215
Nyíregyháza,69,1-4,654,813,159,1.2431192660550459,0.9464544138929089,0.9464493597206054,-5.054172303453619e-06
Nyíregyháza,69,5-9,29,36,7,1.2413793103448276,0.041968162083936326,0.04190919674039581,-5.896534354051658e-05
Nyíregyháza,69,10-19,8,10,2,1.25,0.011577424023154847,0.011641443538998836,6.401951584398928e-05
Nyíregyháza,70,1-4,429,533,104,1.2424242424242424,0.9862068965517241,0.987037037037037,0.0008301404853129357
Nyíregyháza,70,5-9,6,7,1,1.1666666666666667,0.013793103448275862,0.012962962962962963,-0.0008301404853128993
Nyíregyháza,72,1-4,32,40,8,1.25,1.0,1.0,0.0
Nyíregyháza,73,1-4,126,157,31,1.246031746031746,1.0,1.0,0.0
Nyíregyháza,74,1-4,465,578,113,1.243010752688172,1.0,1.0,0.0
Nyíregyháza,75,1-4,25,31,6,1.24,1.0,1.0,0.0
Nyíregyháza,77,1-4,61,76,15,1.2459016393442623,1.0,1.0,0.0
Nyíregyháza,78,1-4,6,7,1,1.1666666666666667,1.0,1.0,0.0
Nyíregyháza,79,1-4,12,15,3,1.25,1.0,1.0,0.0
Nyíregyháza,80,1-4,62,77,15,1.2419354838709677,0.8857142857142857,0.8850574712643678,-0.0006568144499178308
Nyíregyháza,80,10-19,8,10,2,1.25,0.11428571428571428,0.11494252873563218,0.0006568144499179002
Nyíregyháza,81,1-4,199,247,48,1.2412060301507537,0.9476190476190476,0.95,0.0023809523809523725
Nyíregyháza,81,5-9,5,6,1,1.2,0.023809523809523808,0.023076923076923078,-0.00073260073260073
Nyíregyháza,81,10-19,6,7,1,1.1666666666666667,0.02857142857142857,0.026923076923076925,-0.001648351648351646
Nyíregyháza,82,1-4,271,337,66,1.2435424354243543,0.9508771929824561,0.9519774011299436,0.001100208147487458
Nyíregyháza,82,5-9,8,10,2,1.25,0.028070175438596492,0.02824858757062147,0.00017841213202497708
Nyíregyháza,82,10-19,6,7,1,1.1666666666666667,0.021052631578947368,0.01977401129943503,-0.001278620279512338
Nyíregyháza,85,1-4,851,1058,207,1.2432432432432432,0.9572553430821147,0.9583333333333334,0.0010779902512186856
Nyíregyháza,85,5-9,10,12,2,1.2,0.01124859392575928,0.010869565217391304,-0.0003790287083679754
Nyíregyháza,85,10-19,5,6,1,1.2,0.00562429696287964,0.005434782608695652,-0.0001895143541839877
Nyíregyháza,85,20-49,10,12,2,1.2,0.01124859392575928,0.010869565217391304,-0.0003790287083679754
Nyíregyháza,85,50-249,13,16,3,1.2307692307692308,0.014623172103487065,0.014492753623188406,-0.00013041848029865868
Nyíregyháza,86,1-4,670,833,163,1.2432835820895523,0.9544159544159544,0.9541809851088202,-0.00023496930713418074
Nyíregyháza,86,5-9,23,29,6,1.2608695652173914,0.03276353276353276,0.033218785796105384,0.0004552530325726209
Nyíregyháza,86,10-19,9,11,2,1.2222222222222223,0.01282051282051282,0.012600229095074456,-0.00022028372543836383
Nyíregyháza,87,20-49,6,7,1,1.1666666666666667,0.5454545454545454,0.5384615384615384,-0.006993006993006978
Nyíregyháza,87,50-249,5,6,1,1.2,0.45454545454545453,0.46153846153846156,0.006993006993007034
Nyíregyháza,88,1-4,28,35,7,1.25,0.6511627906976745,0.660377358490566,0.009214567792891537
Nyíregyháza,88,5-9,5,6,1,1.2,0.11627906976744186,0.11320754716981132,-0.0030715225976305355
Nyíregyháza,88,20-49,5,6,1,1.2,0.11627906976744186,0.11320754716981132,-0.0030715225976305355
Nyíregyháza,88,50-249,5,6,1,1.2,0.11627906976744186,0.11320754716981132,-0.0030715225976305355
Nyíregyháza,90,1-4,171,213,42,1.2456140350877194,1.0,1.0,0.0
Nyíregyháza,91,1-4,5,6,1,1.2,1.0,1.0,0.0
Nyíregyháza,92,1-4,9,11,2,1.2222222222222223,1.0,1.0,0.0
Nyíregyháza,93,1-4,122,152,30,1.2459016393442623,0.9457364341085271,0.9440993788819876,-0.0016370552265395633
Nyíregyháza,93,5-9,7,9,2,1.2857142857142858,0.05426356589147287,0.055900621118012424,0.0016370552265395563
Nyíregyháza,94,1-4,47,58,11,1.2340425531914894,0.7966101694915254,0.8055555555555556,0.00894538606403017
Nyíregyháza,94,5-9,6,7,1,1.1666666666666667,0.1016949152542373,0.09722222222222222,-0.004472693032015071
Nyíregyháza,94,20-49,6,7,1,1.1666666666666667,0.1016949152542373,0.09722222222222222,-0.004472693032015071
Nyíregyháza,95,1-4,152,189,37,1.243421052631579,1.0,1.0,0.0
Nyíregyháza,96,1-4,906,1126,220,1.2428256070640176,1.0,1.0,0.0
Pécs,1,1-4,182,226,44,1.2417582417582418,0.9578947368421052,0.9576271186440678,-0.0002676181980374448
Pécs,1,5-9,8,10,2,1.25,0.042105263157894736,0.0423728813559322,0.0002676181980374656
Pécs,10,1-4,41,51,10,1.2439024390243902,0.803921568627451,0.8095238095238095,0.0056022408963585235
Pécs,10,5-9,10,12,2,1.2,0.19607843137254902,0.19047619047619047,-0.005602240896358551
Pécs,11,1-4,16,20,4,1.25,1.0,1.0,0.0
Pécs,13,1-4,22,27,5,1.2272727272727273,1.0,1.0,0.0
Pécs,14,1-4,44,55,11,1.25,0.8148148148148148,0.8208955223880597,0.00608070757324497
Pécs,14,5-9,5,6,1,1.2,0.09259259259259259,0.08955223880597014,-0.0030403537866224434
Pécs,14,10-19,5,6,1,1.2,0.09259259259259259,0.08955223880597014,-0.0030403537866224434
Pécs,15,1-4,15,19,4,1.2666666666666666,1.0,1.0,0.0
Pécs,2,1-4,37,46,9,1.2432432432432432,1.0,1.0,0.0
Pécs,22,10-19,37,46,9,1.2432432432432432,0.6065573770491803,0.6052631578947368,-0.0012942191544434989
Pécs,22,20-49,16,20,4,1.25,0.26229508196721313,0.2631578947368421,0.0008628127696289623
Pécs,22,50-249,8,10,2,1.25,0.13114754098360656,0.13157894736842105,0.0004314063848144811
Pécs,23,10-19,44,55,11,1.25,0.6197183098591549,0.6179775280898876,-0.0017407817692672856
Pécs,23,20-49,27,34,7,1.2592592592592593,0.38028169014084506,0.38202247191011235,0.0017407817692672856
Pécs,25,10-19,108,134,26,1.2407407407407407,0.5806451612903226,0.5800865800865801,-0.0005585812037425253
Pécs,25,20-49,68,85,17,1.25,0.3655913978494624,0.36796536796536794,0.002373970115905566
Pécs,25,50-249,10,12,2,1.2,0.053763440860215055,0.05194805194805195,-0.001815388912163103
Pécs,26,10-19,16,20,4,1.25,0.6153846153846154,0.625,0.009615384615384581
Pécs,26,20-49,10,12,2,1.2,0.38461538461538464,0.375,-0.009615384615384637
Pécs,27,10-19,26,32,6,1.2307692307692308,0.7647058823529411,0.7619047619047619,-0.0028011204481792618
Pécs,27,20-49,8,10,2,1.25,0.23529411764705882,0.23809523809523808,0.0028011204481792618
Pécs,35,1-4,8,10,2,1.25,1.0,1.0,0.0
Pécs,37,1-4,8,10,2,1.25,1.0,1.0,0.0
Pécs,38,1-4,9,11,2,1.2222222222222223,1.0,1.0,0.0
Pécs,41,1-4,208,259,51,1.2451923076923077,0.7908745247148289,0.7896341463414634,-0.001240378373365436
Pécs,41,5-9,23,29,6,1.2608695652173914,0.08745247148288973,0.08841463414634146,0.0009621626634517266
Pécs,41,10-19,23,29,6,1.2608695652173914,0.08745247148288973,0.08841463414634146,0.0009621626634517266
Pécs,41,20-49,9,11,2,1.2222222222222223,0.034220532319391636,0.03353658536585366,-0.0006839469535379755
Pécs,42,1-4,33,41,8,1.2424242424242424,0.7333333333333333,0.7321428571428571,-0.0011904761904761862
Pécs,42,5-9,7,9,2,1.2857142857142858,0.15555555555555556,0.16071428571428573,0.005158730158730168
Pécs,42,20-49,5,6,1,1.2,0.1111111111111111,0.10714285714285714,-0.003968253968253968
Pécs,43,1-4,1068,1328,260,1.243445692883895,0.9104859335038363,0.910212474297464,-0.00027345920637233956
Pécs,43,5-9,62,77,15,1.2419354838709677,0.05285592497868713,0.05277587388622344,-8.005109246368713e-05
Pécs,43,10-19,31,39,8,1.2580645161290323,0.026427962489343565,0.026730637422892393,0.0003026749335488278
Pécs,43,20-49,12,15,3,1.25,0.010230179028132993,0.01028101439342015,5.0835365287157236e-05
Pécs,45,1-4,326,405,79,1.2423312883435582,0.8907103825136612,0.8920704845814978,0.0013601020678366549
Pécs,45,5-9,25,31,6,1.24,0.06830601092896176,0.06828193832599119,-2.407260297056235e-05
Pécs,45,10-19,9,11,2,1.2222222222222223,0.02459016393442623,0.024229074889867842,-0.0003610890445583867
Pécs,45,20-49,6,7,1,1.1666666666666667,0.01639344262295082,0.015418502202643172,-0.0009749404203076486
Pécs,46,1-4,258,321,63,1.244186046511628,0.7588235294117647,0.7588652482269503,4.1718815185665115e-05
Pécs,46,5-9,41,51,10,1.2439024390243902,0.12058823529411765,0.12056737588652482,-2.0859407592832557e-05
Pécs,46,10-19,21,26,5,1.2380952380952381,0.061764705882352944,0.061465721040189124,-0.00029898484216382
Pécs,46,20-49,13,16,3,1.2307692307692308,0.03823529411764706,0.037825059101654845,-0.00041023501599221635
Pécs,46,50-249,7,9,2,1.2857142857142858,0.020588235294117647,0.02127659574468085,0.0006883604505632038
Pécs,47,1-4,933,1160,227,1.2433011789924973,0.8489535941765242,0.8485735186539868,-0.00038007552253738197
Pécs,47,5-9,110,137,27,1.2454545454545454,0.10009099181073704,0.10021945866861741,0.0001284668578803716
Pécs,47,10-19,45,56,11,1.2444444444444445,0.04094631483166515,0.040965618141916606,1.9303310251454764e-05
Pécs,47,20-49,11,14,3,1.2727272727272727,0.010009099181073703,0.010241404535479151,0.00023230535440544806
